,Locus,Contig,Gene,Product,R0C200_W,R0C200_Count,R0C200_SD,R0C200_SE,R7C0_W,R7C0_Count,R7C0_SD,R7C0_SE,Untreated_W,Untreated_Count,Untreated_SD,Untreated_SE,R7C100_W,R7C100_Count,R7C100_SD,R7C100_SE,R0C100_W,R0C100_Count,R0C100_SD,R0C100_SE,p_R0C100,d_R0C100,q_R0C100,log10q_R0C100,p_R0C200,d_R0C200,q_R0C200,log10q_R0C200,p_R7C0,d_R7C0,q_R7C0,log10q_R7C0,p_R7C100,d_R7C100,q_R7C100,log10q_R7C100,p_R7C100vsR7C0,d_R7C100vsR7C0,q_R7C100vsR7C0,log10q_R7C100vsR7C0
1485,NDEONHPJ_01678,1 (genome),,hypothetical protein,1.061094295120939,9,0.09544211675000146,0.031814038916667155,0.9365138885684914,9,0.14133985894228324,0.04711328631409442,1.0055205814927428,9,0.07647493227482174,0.025491644091607247,0.9815443666116049,9,0.08619016425908334,0.02873005475302778,0.9917715760016992,8,0.08076939720099166,0.02855629423658548,0.7235647570621604,-0.013749005491043631,1.0,-0.0,0.19169625478814312,0.055573713628196186,0.6040874355089865,0.21890019712248174,0.21598903117229473,-0.06900669292425143,1.0,-0.0,0.5412714513283478,-0.02397621488113788,1.0,-0.0,0.42646417983874163,0.04503047804311355,1.0,-0.0
1486,NDEONHPJ_01682,1 (genome),,hypothetical protein,0.8568624906800849,19,0.3367849573777436,0.0772637681533809,1.0400100998275412,19,0.18182648341071272,0.04171385612877218,0.9550508156481956,18,0.10950313160990363,0.025810135640841957,0.9936768411193948,18,0.19573692518681304,0.04613563570939981,0.9553516078103595,16,0.14329841046081496,0.03582460261520374,0.994520186526181,0.0003007921621639431,1.0,-0.0,0.24652435192154393,-0.0981883249681107,0.6431380604091939,0.19169578844773605,0.09618956762366203,0.08495928417934562,1.0,-0.0,0.46999198764728967,0.0386260254711992,0.9895651911648059,0.00455558980468872,0.4603734353520418,-0.04633325870814642,0.9895651911648059,0.00455558980468872
1487,NDEONHPJ_01685,1 (genome),pcaI_1,3-oxoadipate CoA-transferase subunit A,0.8965708695286468,14,0.3179792874611914,0.08498353926930581,0.8714572309787909,14,0.2606202705074221,0.06965369716336561,0.9992843406957344,13,0.08415058176538615,0.02333917210886344,0.9831316310592539,14,0.18297675057590945,0.048902593600017474,1.0277984414470722,14,0.1645290218297518,0.04397223070485585,0.580452125415158,0.028514100751337867,1.0,-0.0,0.2703860704040213,-0.10271347116708751,0.659484586965121,0.18079535004061542,0.104119491519198,-0.12782710971694344,1.0,-0.0,0.7736637015200369,-0.01615270963648041,1.0,-0.0,0.20092875639128183,0.11167440008046303,1.0,-0.0
1488,NDEONHPJ_01686,1 (genome),pcaJ_1,3-oxoadipate CoA-transferase subunit B,0.7434857263180991,10,0.404600818784176,0.12794601305270345,0.7693202092027145,10,0.3882420269387885,0.12277290885270208,0.7434039825905777,10,0.44786674915321606,0.14162790155794502,0.8175617315940942,10,0.3147550069140357,0.09953427267903987,0.9065536856825288,11,0.3830742756167597,0.11550123991436205,0.3795443969200265,0.1631497030919511,1.0,-0.0,0.999662988902956,8.174372752134396e-05,1.0,-0.0,0.891563493878944,0.025916226612136772,1.0,-0.0,0.6734452077565669,0.07415774900351646,1.0,-0.0,0.7636948734194837,0.04824152239137969,1.0,-0.0
1489,NDEONHPJ_01687,1 (genome),pcaF_1,Beta-ketoadipyl-CoA thiolase,0.9308052062361382,16,0.4025735987930452,0.1006433996982613,0.9865082347121504,15,0.13229439476454755,0.034158265847978826,0.8969192656132003,14,0.263985121541174,0.07055299142949645,1.008831827718362,17,0.16043369604884847,0.03891088674809653,1.049626481314441,18,0.3176819338147469,0.0748783498869545,0.1575326782906918,0.15270721570124057,1.0,-0.0,0.790497442086039,0.033885940622937816,0.9801985498399388,0.008685944342240768,0.2531539581820739,0.08958896909895009,1.0,-0.0,0.15649868587816182,0.11191256210516176,0.7961770201229676,0.0989903615143101,0.6732354000091515,0.022323593006211673,0.7961770201229676,0.0989903615143101
1490,NDEONHPJ_01688,1 (genome),pcaB,"3-carboxy-cis,cis-muconate cycloisomerase",0.8235418597523414,64,0.4039737623717911,0.05049672029647389,0.972740957353858,64,0.32531580015902234,0.040664475019877785,0.9244484846922292,66,0.3398088971183834,0.041827583794344494,0.9448943148059724,63,0.31861324529805685,0.0401414957842799,0.9487749341704984,64,0.33258345898968666,0.04157293237371083,0.6807641902013551,0.02432644947826923,1.0,-0.0,0.12529969447282877,-0.10090662493988778,0.5344735547312753,0.27207377842229286,0.4096252154984339,0.04829247266162884,1.0,-0.0,0.7253122123195287,0.020445830113743235,1.0,-0.0,0.6269252981295911,-0.027846642547885603,1.0,-0.0
1491,NDEONHPJ_01689,1 (genome),catD_1,3-oxoadipate enol-lactonase 2,0.9031252953830106,9,0.42599690543166463,0.14199896847722154,1.1510774027042634,11,0.35787176078497235,0.1079023957806888,0.9785115117955672,9,0.1283988167659684,0.042799605588656135,1.059482546052313,9,0.19014578238981067,0.06338192746327022,0.9708643534339926,9,0.2094846169590305,0.06982820565301016,0.9267682880481938,-0.007647158361574591,1.0,-0.0,0.6181753435426716,-0.0753862164125566,0.8993293037379845,0.04608125530847487,0.1873781318722066,0.17256589090869623,1.0,-0.0,0.30544451459302535,0.08097103425674579,0.9222798775190635,0.03513726677994978,0.49897928290835114,-0.09159485665195044,0.9222798775190635,0.03513726677994978
1492,NDEONHPJ_01690,1 (genome),pcaK_1,4-hydroxybenzoate transporter PcaK,0.9173960868090486,48,0.41400433203532905,0.05975637813656711,0.9663640098785988,47,0.320525256154132,0.04675341376378293,0.9514323516437834,46,0.23360449985135784,0.03444310442467058,0.9514986738766794,46,0.2798131014118544,0.04125619102993242,1.0389259978971204,51,0.3391202132494521,0.047486328070453936,0.14648203308098692,0.087493646253337,1.0,-0.0,0.6266952520501639,-0.034036264834734764,0.9045968168334014,0.04354494481707457,0.7983173950531399,0.01493165823481546,1.0,-0.0,0.9990181073326359,6.632223289604333e-05,1.0,-0.0,0.8123738878544438,-0.014865336001919416,1.0,-0.0
1493,NDEONHPJ_01691,1 (genome),,hypothetical protein,0.8788138767094218,23,0.3823070405776636,0.07971652855594583,1.0295474539237544,22,0.3822099166009638,0.0814874280175436,0.965180193173784,20,0.13852563374390514,0.030975273367761062,0.9876211006380612,21,0.283480044000963,0.061860417125896426,0.9532235739352536,22,0.2740006562480809,0.05841713619399822,0.861437239557045,-0.01195661923853042,1.0,-0.0,0.3447015472607613,-0.08636631646436221,0.7251419049334871,0.1395769968785924,0.4810793787902803,0.06436726074997035,1.0,-0.0,0.7511072251995917,0.022440907464277182,1.0,-0.0,0.6861380543487025,-0.04192635328569316,1.0,-0.0
1494,NDEONHPJ_01692,1 (genome),pcaH,"Protocatechuate 3,4-dioxygenase beta chain",0.9149883158716776,34,0.3223728919024295,0.0552864948495656,1.028581060177982,35,0.2403199100680833,0.04062147889800302,1.0341317039331126,33,0.1378754395736596,0.024001033334844126,1.0284049162231828,32,0.12092757973285405,0.0213771779153945,0.9817180317963576,33,0.10638661780595048,0.018519533052714563,0.08864016022395581,-0.05241367213675496,1.0,-0.0,0.054741427317967974,-0.11914338806143498,0.40481887384204057,0.39273924761497664,0.9080966537376316,-0.005550643755130702,1.0,-0.0,0.8594386548274666,-0.005726787709929848,1.0,-0.0,0.9970315432045687,-0.00017614395479914613,1.0,-0.0
1495,NDEONHPJ_01693,1 (genome),pcaG,"Protocatechuate 3,4-dioxygenase alpha chain",0.8928782150851625,24,0.2923960906732351,0.05968510207783245,0.9367064393578086,26,0.2251494791314652,0.04415544567563817,0.9819322513561752,26,0.25082770678009925,0.04919136043928675,0.9088935353281004,25,0.27644904694010275,0.05528980938802055,1.0141031255548645,25,0.2418811064981403,0.048376221299628056,0.6433141431982523,0.03217087419868925,1.0,-0.0,0.25236001531884905,-0.08905403627101272,0.6451219729901995,0.19035816569255903,0.4970200638163905,-0.045225811998366616,1.0,-0.0,0.3275905196435569,-0.07303871602807488,0.9397080489672341,0.02700705322650277,0.6948011296745131,-0.027812904029708263,0.9397080489672341,0.02700705322650277
1496,NDEONHPJ_01694,1 (genome),quiB,Catabolic 3-dehydroquinate dehydratase,0.911681817224124,30,0.26249317936553923,0.04792447850991848,0.98553301651503,31,0.21652438319502534,0.038888927239903684,0.9764367440722406,28,0.14517079287209686,0.02743470111211688,0.9923434061163352,28,0.21593457934105345,0.04080779974255522,0.9632533626661408,32,0.1895171456421099,0.03350221470866361,0.7659151115380208,-0.013183381406099759,1.0,-0.0,0.2546360324131156,-0.06475492684811657,0.6451219729901995,0.19035816569255903,0.8520034434251897,0.009096272442789433,1.0,-0.0,0.7475761980363136,0.015906662044094633,1.0,-0.0,0.9042759438643494,0.0068103896013052,1.0,-0.0
1497,NDEONHPJ_01695,1 (genome),quiC,3-dehydroshikimate dehydratase,0.9408095232313208,83,0.2821842154139233,0.030973741585680663,0.9769961523401692,85,0.28373029978279946,0.030774871914453626,0.9857396082119476,84,0.21540917549360644,0.02350306790684472,1.0101599369573468,85,0.26898341734680364,0.029175347935334387,0.9450190184644768,81,0.2220400861172465,0.024671120679694045,0.23354422933489719,-0.04072058974747084,1.0,-0.0,0.2487804680381076,-0.04493008498062678,0.6431380604091939,0.19169578844773605,0.8219182371859534,-0.008743455871778383,1.0,-0.0,0.5159560329604369,0.024420328745399233,0.9895651911648059,0.00455558980468872,0.43528680152365495,0.033163784617177616,0.9895651911648059,0.00455558980468872
1498,NDEONHPJ_01696,1 (genome),oprB_2,Porin B,0.9867322627978884,79,0.2824462972305176,0.03177769116754109,0.956946743727454,80,0.3016884723887787,0.03372979661446888,1.0025166973859807,72,0.14119031018971365,0.016639437628829773,0.9742670866195676,74,0.23040558577730175,0.02678410529999784,0.9769912808398196,78,0.2648491328022595,0.02998825905851105,0.46790860865023987,-0.02552541654616114,1.0,-0.0,0.6693527534902718,-0.01578443458809231,0.9275188247656125,0.03267726725592041,0.24338475364690335,-0.045569953658526674,1.0,-0.0,0.3747825681740601,-0.02824961076641308,0.9646425153524295,0.015633601033192744,0.6911829556670097,0.017320342892113594,0.9646425153524295,0.015633601033192744
1499,NDEONHPJ_01697,1 (genome),quiA,Quinate/shikimate dehydrogenase (quinone),0.9244450256746104,135,0.3376825263720949,0.029063084465430458,0.9711727719379236,136,0.3115336875613757,0.02671379332050217,0.9810948234245576,136,0.3171260993344424,0.027193338673809787,0.9695997101635321,131,0.25104832115320913,0.021934193660950188,0.9660488781200652,130,0.27335952660713764,0.023975216496476333,0.6794722840993617,-0.015045945304492325,1.0,-0.0,0.15570744766570066,-0.05664979774994716,0.5667163428552194,0.24663426307846234,0.7948405162566443,-0.009922051486633943,1.0,-0.0,0.7434661573911476,-0.01149511326102548,1.0,-0.0,0.9638793424548129,-0.0015730617743915376,1.0,-0.0
1500,NDEONHPJ_01698,1 (genome),,hypothetical protein,0.903144501712218,33,0.3165070783557481,0.05509681029355502,0.9377968361228826,35,0.30261903157515896,0.05115195241951378,1.0076324767764986,33,0.2522449583581482,0.04391021107762905,1.001623794145602,36,0.2674907833802132,0.04458179723003553,0.954538111984106,34,0.2445748175906543,0.04194423517828439,0.3849241834016047,-0.0530943647923926,1.0,-0.0,0.1429646338517565,-0.10448797506428054,0.5583480973145737,0.2530949594707206,0.30659790062519926,-0.06983564065361603,1.0,-0.0,0.9239847740057181,-0.006008682630896489,1.0,-0.0,0.3493196441901648,0.06382695802271954,1.0,-0.0
1501,NDEONHPJ_01699,1 (genome),,hypothetical protein,0.9565782864751315,46,0.30558046203120104,0.04505538108459755,0.9979682937537692,44,0.19986820518309087,0.030131265641549044,1.028540769626124,47,0.16653330273552125,0.02429137878763311,1.0550446207902389,48,0.2653595213765625,0.03830134777469716,1.0339503705758049,46,0.15086036222460272,0.02224314691263177,0.8700427658513425,0.005409600949680904,1.0,-0.0,0.1607164371548105,-0.0719624831509924,0.5716251937999585,0.24288863837095853,0.4289130568746172,-0.030572475872354787,1.0,-0.0,0.5621971128818213,0.02650385116411491,1.0,-0.0,0.25030063599260527,0.0570763270364697,1.0,-0.0
1502,NDEONHPJ_01700,1 (genome),,hypothetical protein,0.9223935529322222,32,0.3124446776038074,0.055232937569824204,1.0398398358434928,31,0.1916082328698183,0.034413854535400336,1.0340622484756503,32,0.14833121746851066,0.026221502433410083,1.023829581873246,32,0.23758757284010384,0.04199994597022255,1.0502599792202116,34,0.2055329325796097,0.035248607137593715,0.7162096631050435,0.016197730744561323,1.0,-0.0,0.0726042789183344,-0.11166869554342806,0.4422353017694665,0.3543465924860576,0.8937809274786649,0.005777587367842507,1.0,-0.0,0.8369485579122737,-0.010232666602404406,1.0,-0.0,0.7698690612621099,-0.016010253970246913,1.0,-0.0
1503,NDEONHPJ_01701,1 (genome),,putative metallo-hydrolase,0.948546229248124,37,0.2808154184176599,0.04616577040759347,1.0264490451934696,43,0.22556599802263502,0.03439849221409897,1.0194066678560876,42,0.17130632688287534,0.02643314010772883,1.0240264142061228,45,0.2757820856517442,0.041111166032931294,1.0240255198511339,48,0.25548849616553504,0.03687658800900608,0.9211835660889987,0.0046188519950463025,1.0,-0.0,0.17413904741263206,-0.07086043860796354,0.5847130816505646,0.23305718968400768,0.8718428821578177,0.007042377337382,1.0,-0.0,0.9260668095686471,0.004619746350035259,1.0,-0.0,0.9642200660756557,-0.002422630987346741,1.0,-0.0
1504,NDEONHPJ_01702,1 (genome),pcaU,Pca operon regulatory protein,1.0047932903960135,41,0.2442701080167217,0.03814858168590758,1.054009378884216,40,0.2560393040235266,0.040483368561932895,1.092950081025258,43,0.2416234553905656,0.03684723150588514,1.0776424814958037,43,0.20467159787020148,0.0312121260628955,1.0230532581693603,40,0.1958864034566838,0.030972359879090056,0.1533986388112735,-0.0698968228558976,1.0,-0.0,0.10021478223558691,-0.08815679062924442,0.4901626755420038,0.3096597620829144,0.47797751454280113,-0.03894070214104195,1.0,-0.0,0.7520348558088529,-0.015307599529454263,1.0,-0.0,0.6424223543837766,0.023633102611587686,1.0,-0.0
1505,NDEONHPJ_01703,1 (genome),pcpR_1,PCP degradation transcriptional activation,0.9795479628623248,50,0.2781603508944457,0.039337814074938415,0.9997434929441475,50,0.2543736697554447,0.035973869367876464,1.0138078692658066,52,0.2061837242205911,0.028592538070902607,1.012440280894514,51,0.16916680823129207,0.023688091244486387,0.9853462063476774,49,0.1342885746002764,0.01918408208575377,0.4160952160882079,-0.028461662918129127,1.0,-0.0,0.480250654064751,-0.034259906403481755,0.8160362980674917,0.08829052298656748,0.7592395134659422,-0.014064376321659022,1.0,-0.0,0.9707475988571432,-0.001367588371292472,1.0,-0.0,0.7679117274049805,0.01269678795036655,1.0,-0.0
1506,NDEONHPJ_01704,1 (genome),bbsG,(R)-benzylsuccinyl-CoA dehydrogenase,0.9595414408321574,49,0.3417885926303687,0.04882694180433839,1.0099815718478482,48,0.3036198600518277,0.04382375198305982,0.9710487644751126,51,0.3091127944554653,0.04328444897942319,0.9997642937851168,50,0.2675542709545245,0.03783788786547344,1.000719217203806,50,0.2375712163352896,0.033597643617083915,0.5903392202673019,0.029670452728693397,1.0,-0.0,0.8600980466102773,-0.011507323642955147,1.0,-0.0,0.5290555263843038,0.038932807372735634,1.0,-0.0,0.6190546198466041,0.028715529310004206,1.0,-0.0,0.859938189380584,-0.010217278062731427,1.0,-0.0
1507,NDEONHPJ_01705,1 (genome),,hypothetical protein,0.9139268837706298,55,0.3076809397729437,0.04148768945549595,1.0219892572852314,60,0.2722673364466474,0.03514956199247057,0.971148615264451,56,0.21840093537742167,0.029185052611902438,1.0101503843154749,56,0.2254319028954439,0.030124605167258695,0.9905877516482426,60,0.2181684569896066,0.02816542668628385,0.6326473485246022,0.01943913638379169,1.0,-0.0,0.26033931965610085,-0.05722173149382115,0.649512429376771,0.18741253364700353,0.27172421887916515,0.050840642020780424,1.0,-0.0,0.3544776851454956,0.03900176905102393,0.9556314474814683,0.01970956712333998,0.7998859298703658,-0.011838872969756498,0.9556314474814683,0.01970956712333998
1508,NDEONHPJ_01706,1 (genome),,hypothetical protein,0.9486292080191704,23,0.2352509284881169,0.0490532095100825,0.9379151904311775,24,0.2299513609680442,0.04693862500252136,0.934983529166592,24,0.2304257008910421,0.04703544923385269,0.952500824669568,24,0.2232054825147353,0.04556162832940118,0.9683900549239892,24,0.13872014761714088,0.02831613155879625,0.5458590044717195,0.03340652575739722,1.0,-0.0,0.8416971396393282,0.013645678852578391,1.0,-0.0,0.9650009286300921,0.00293166126458555,1.0,-0.0,0.7902771580651835,0.017517295502975982,1.0,-0.0,0.8245448875255851,0.014585634238390432,1.0,-0.0
1509,NDEONHPJ_01707,1 (genome),,putative oxidoreductase,0.9558228658607346,29,0.3011986644144173,0.055931187846911576,1.0170130194793223,29,0.2744385747846206,0.05096196395345826,1.0048225109230302,30,0.2681050081923695,0.04894905358902271,1.0169547895854278,29,0.2526405727388936,0.04691417659199292,0.9864571796255674,28,0.2543420344771234,0.04806612651262032,0.7902887044247204,-0.01836533129746276,1.0,-0.0,0.5115460725663404,-0.048999645062295594,0.8420884217627711,0.07464230390715848,0.8635867830173045,0.012190508556292112,1.0,-0.0,0.8587623790245852,0.012132278662397633,1.0,-0.0,0.999332249255801,-5.822989389447919e-05,1.0,-0.0
1510,NDEONHPJ_01708,1 (genome),nicP_1,Porin-like protein NicP,0.9317342426727772,67,0.2961768756097117,0.036183764324425,1.023030755300922,70,0.2374318430555125,0.028378533158694225,0.9921499731689152,68,0.17374119126723414,0.021069214209277855,1.0104740835679509,71,0.2757876752247587,0.0327299754512667,0.9993190316683443,69,0.24662956809644115,0.029690710951464867,0.8445698915694632,0.007169058499429171,1.0,-0.0,0.14992349848333222,-0.06041573049613802,0.5587586268448121,0.25277575860331697,0.385914434437306,0.030880782132006734,1.0,-0.0,0.6417019956943226,0.018324110399035698,1.0,-0.0,0.772589492005044,-0.012556671732971036,1.0,-0.0
1511,NDEONHPJ_01709,1 (genome),,hypothetical protein,0.9502698721988336,71,0.2768383310873094,0.0328546653619416,0.9729102520443264,74,0.2257446492889263,0.026242282438889288,0.9656337835859318,78,0.2331669162457656,0.02640095443873968,0.967819442054586,78,0.2780864863833984,0.03148709420378858,0.9689719504231832,75,0.23613213256467205,0.02726619006010676,0.9300119603716206,0.0033381668372514106,1.0,-0.0,0.713798656307056,-0.01536391138709814,0.9488483321663277,0.022803201447641308,0.8454164920827886,0.0072764684583945805,1.0,-0.0,0.9576486281631342,0.0021856584686542613,1.0,-0.0,0.9018566734371188,-0.005090809989740319,1.0,-0.0
1512,NDEONHPJ_01710,1 (genome),,hypothetical protein,0.8800743986618268,14,0.2799280766337094,0.07481392540728148,0.9542161517841484,16,0.2862788571368885,0.07156971428422214,0.949397219782902,16,0.17763664074145166,0.044409160185362916,0.8833052657005694,16,0.3858964035005792,0.0964741008751448,0.962431145985977,16,0.18403349422225773,0.04600837355556443,0.8398621701672591,0.013033926203074975,1.0,-0.0,0.4188027037272892,-0.06932282112107524,0.7757021912729904,0.1103049817201515,0.9547550737371824,0.00481893200124639,1.0,-0.0,0.5384411977251975,-0.0660919540823326,1.0,-0.0,0.5593969308609811,-0.07091088608357898,1.0,-0.0
1513,NDEONHPJ_01711,1 (genome),gatA_2,Glutamyl-tRNA(Gln) amidotransferase subunit A,0.8540973514769596,31,0.3550721515511345,0.06377284102063831,0.8970309504580728,32,0.3791238108568433,0.06702025439153997,1.0280042544131096,31,0.3255565930123459,0.05847169021479023,0.948724955563342,33,0.3522299780209933,0.06131536893122148,0.9012266742961518,35,0.3021025294908009,0.05106464763267951,0.10578580421217303,-0.12677758011695783,1.0,-0.0,0.048934575278183574,-0.17390690293614997,0.3955789769136341,0.4027667970875225,0.14697520221197932,-0.1309733039550368,1.0,-0.0,0.35424427164695005,-0.07927929884976759,0.9556314474814683,0.01970956712333998,0.5708791860004597,0.051694005105269225,0.9556314474814683,0.01970956712333998
1514,NDEONHPJ_01712,1 (genome),hsaA,"Flavin-dependent monooxygenase, oxygenase subunit HsaA",0.8985970135593683,38,0.3841385068664752,0.062315494494928785,0.9638578601588086,39,0.2489430375028029,0.0398627889979544,1.0016160667542149,38,0.14508104736643015,0.02353525368292177,1.0119838064407904,38,0.1487692040799202,0.02413355170633709,0.9943403057174802,38,0.1857494561333208,0.03013254074821354,0.8496005947288192,-0.007275761036734663,1.0,-0.0,0.1262358062929697,-0.10301905319484661,0.5354911305685259,0.27124771806657344,0.420286319190163,-0.037758206595406296,1.0,-0.0,0.7592807051807745,0.010367739686575561,1.0,-0.0,0.30802589253579454,0.04812594628198186,1.0,-0.0
1515,NDEONHPJ_01713,1 (genome),,hypothetical protein,1.0281374548776223,12,0.13498996989386464,0.038968247728061116,1.0475588092154493,12,0.15496290741331015,0.04473393815474085,1.0173937253980228,13,0.10645263982679526,0.029524650100308487,1.009248286337956,13,0.18511110590311855,0.05134058338396452,0.9711490963635772,13,0.09178936253101674,0.02545778870367184,0.24714393587429997,-0.046244629034445595,1.0,-0.0,0.826347897021654,0.010743729479599562,0.9932434388122977,0.0029442951344423917,0.573342842551922,0.030165083817426552,1.0,-0.0,0.8917556159381564,-0.008145439060066817,1.0,-0.0,0.5819093177096959,-0.03831052287749337,1.0,-0.0
1516,NDEONHPJ_01714,1 (genome),,hypothetical protein,0.9850536197040888,17,0.23821642055942105,0.05777596845429715,1.0155172241178378,16,0.13675865510602575,0.03418966377650644,1.0194659154869394,18,0.25962102271549997,0.061193261900238924,1.106680811003331,19,0.272821737143151,0.06258959904253747,1.0227473554588142,18,0.130930835936263,0.030860693985651624,0.9620920166054436,0.0032814399718748,1.0,-0.0,0.6860061259542813,-0.034412295782850655,0.9364911127035337,0.02849633972187632,0.9569283566207931,-0.003948691369101587,1.0,-0.0,0.3265700538637428,0.08721489551639161,0.9397080489672341,0.02700705322650277,0.23393059728599355,0.0911635868854932,0.9397080489672341,0.02700705322650277
1517,NDEONHPJ_01715,1 (genome),antA_1,"Anthranilate 1,2-dioxygenase large subunit",0.9562903666573522,50,0.3161365858007399,0.0447084647201732,1.0037150244185506,53,0.2600866115606387,0.03572564363947295,0.9797323313623284,50,0.16715461245698976,0.02363923199498936,0.9915762281450792,51,0.2222858825217021,0.031126249425572933,0.947918550025054,49,0.1975505706092004,0.028221510087028633,0.38882440516150707,-0.031813781337274416,1.0,-0.0,0.6440163752805004,-0.02344196470497617,0.916241471852951,0.03799005463669926,0.5814567946405047,0.02398269305622225,1.0,-0.0,0.763143240482222,0.011843896782750774,1.0,-0.0,0.7989208141972962,-0.012138796273471475,1.0,-0.0
1518,NDEONHPJ_01716,1 (genome),,hypothetical protein,1.03102625532586,39,0.2734834518888118,0.0437924002471978,0.9607477691531506,37,0.1100066638750688,0.018084984137902143,0.9577512484489008,38,0.2503437583201341,0.040611120245908315,0.9703187325796476,36,0.1590105327076951,0.02650175545128252,0.9972946454758048,38,0.2567485025465052,0.04165010695628928,0.49877392626371553,0.039543397026904015,1.0,-0.0,0.2242374928447068,0.0732750068769592,0.6268902077081838,0.20280851397267866,0.9469306685214477,0.0029965207042498276,1.0,-0.0,0.7985592789488324,0.01256748413074682,1.0,-0.0,0.7652280029976037,0.009570963426496992,1.0,-0.0
1519,NDEONHPJ_01717,1 (genome),fabG_1,3-oxoacyl-[acyl-carrier-protein] reductase FabG,1.0168716508360411,19,0.2875104117629221,0.06595941211001816,0.9373012778450138,19,0.32850698616808044,0.07536467131335665,0.8810910835831097,19,0.2753752537391536,0.06317541592636007,0.9548609543744092,19,0.2639678117108233,0.06055836924184479,0.9545598957895786,19,0.2600511427705709,0.059659823762588764,0.40341259877629576,0.07346881220646884,1.0,-0.0,0.14581411335588693,0.13578056725293142,0.5587586268448121,0.25277575860331697,0.5711555547234812,0.0562101942619041,1.0,-0.0,0.4048151206312145,0.07376987079129949,0.9686140376305113,0.013849241234871369,0.8568954074647941,0.017559676529395385,0.9686140376305113,0.013849241234871369
1520,NDEONHPJ_01718,1 (genome),yeaX,Carnitine monooxygenase reductase subunit,0.9836532804883692,42,0.34843977794531783,0.05376542499700997,0.9639076516590888,40,0.3506030285110707,0.0554352062323968,0.9514881325430408,38,0.22133450683568565,0.035905198244161406,1.0012331501393814,39,0.28742014405363536,0.04602405703370082,0.9727282040630132,41,0.36247429481637417,0.056608974209392815,0.7563914678681729,0.021240071519972425,1.0,-0.0,0.627681663349507,0.03216514794532843,0.9053072399991148,0.04320400643930121,0.8529787505819428,0.012419519116047995,1.0,-0.0,0.39839889589152133,0.049745017596340646,0.9686140376305113,0.013849241234871369,0.6068151702418565,0.03732549848029265,0.9686140376305113,0.013849241234871369
1521,NDEONHPJ_01719,1 (genome),C1-hpah_1,"p-hydroxyphenylacetate 3-hydroxylase, reductase component",1.0010340771273385,32,0.2826555421158662,0.04996691264252218,0.9335417622448784,33,0.20875458803468835,0.03633950935507591,1.0303042193567942,35,0.15178635471415464,0.025656576699279933,0.9638186729888748,34,0.16252804436242996,0.027873329654135647,1.0120753842108312,36,0.20967127368154484,0.034945212280257466,0.6768021790526104,-0.018228835145962963,1.0,-0.0,0.594909476852117,-0.029270142229455676,0.8902864064435818,0.050470257705079444,0.031660510406344225,-0.09676245711191578,0.6767232448849723,0.16958890560328385,0.08352948576436554,-0.06648554636791937,0.6417745022928207,0.19261754142172638,0.5093223819519389,0.03027691074399641,0.6417745022928207,0.19261754142172638
1522,NDEONHPJ_01720,1 (genome),feaR,Transcriptional activator FeaR,0.9287228450644248,34,0.30651235143338745,0.05256643459952939,1.0305643745845101,41,0.2940843569428667,0.04592826033635911,1.0500756199912766,37,0.13307275977823016,0.02187702694547012,0.9891060528881918,39,0.2505471036115237,0.04011964514252517,1.0404219951836224,38,0.18837739975600512,0.030558849497336917,0.7988962340256008,-0.009653624807654193,1.0,-0.0,0.0315535886429203,-0.12135277492685181,0.3590472907624846,0.44484834594932277,0.7119646188641131,-0.01951124540676652,1.0,-0.0,0.19275557062225532,-0.060969567103084876,0.8387719439019361,0.07635610468780035,0.5003463046203375,-0.041458321696318357,0.8387719439019361,0.07635610468780035
1523,NDEONHPJ_01721,1 (genome),tynA,Primary amine oxidase,0.8350494563181708,97,0.33521602009173074,0.034036030049149305,0.9298980591154596,100,0.2873976299133658,0.02873976299133658,0.9642932792380868,100,0.2123749547575692,0.02123749547575692,0.9579335002140944,102,0.2730653344619957,0.027037496998964884,0.9539831562118156,100,0.25280111648300585,0.025280111648300584,0.7551653810197172,-0.010310123026271212,1.0,-0.0,0.0013928302162407495,-0.12924382291991598,0.14578753873391925,0.836279595979502,0.3369713508633849,-0.03439522012262719,1.0,-0.0,0.8537873846262567,-0.006359779023992429,1.0,-0.0,0.4779993083322841,0.02803544109863476,1.0,-0.0
1524,NDEONHPJ_01722,1 (genome),,hypothetical protein,0.9662740195946488,63,0.2267469675170419,0.02856743269467303,1.0146886852888826,63,0.10869133239391916,0.013693820722979469,0.9872958546703112,64,0.09926884365403817,0.01240860545675477,1.0076094792034869,63,0.14922032970456106,0.018799994426349186,0.9871472498463446,64,0.15527284686711249,0.01940910585838906,0.9948632424073709,-0.00014860482396661379,1.0,-0.0,0.49865251477315276,-0.021021835075662465,0.8296042485221191,0.08112903252910703,0.14048639828474035,0.02739283061857134,1.0,-0.0,0.3674373281441802,0.020313624533175645,0.9604341584408338,0.017532402385776066,0.7613562665706608,-0.007079206085395695,0.9604341584408338,0.017532402385776066
